295.060360	822.468354	590.000000	364.503335
296.878831	822.468304	490.000000	364.503357
295.937179	822.468251	410.000000	364.503381
296.146392	822.468198	310.000000	364.503404
295.680176	822.468148	370.000000	364.503426
295.979125	822.468091	210.000000	364.503452
294.955141	822.468040	330.000000	364.503474
295.862295	822.467996	200.000000	364.503494
295.314940	822.467934	120.000000	364.503521
297.679682	822.467889	110.000000	364.503541
296.708847	822.467844	90.000000	364.503561
295.216470	822.467795	120.000000	364.503583
297.719809	822.467744	100.000000	364.503606
296.619077	822.467687	110.000000	364.503631
296.197932	822.467639	90.000000	364.503652
296.795254	822.467593	90.000000	364.503672
296.087238	822.467555	80.000000	364.503689
298.371276	822.467602	30.000000	364.503668
296.513059	822.467643	140.000000	364.503650
295.624950	822.467684	180.000000	364.503632
295.429756	822.467734	70.000000	364.503610
296.200987	822.467788	40.000000	364.503586
295.460690	822.467837	100.000000	364.503564
296.597443	822.467880	130.000000	364.503545
295.799982	822.467924	90.000000	364.503526
294.405472	822.467968	60.000000	364.503506
295.011580	822.468029	150.000000	364.503479
298.370936	822.468072	80.000000	364.503460
295.598077	822.468125	90.000000	364.503436
296.890093	822.468174	160.000000	364.503415
294.533166	822.468233	220.000000	364.503389
293.754840	822.468283	230.000000	364.503366
296.039494	822.468329	340.000000	364.503346
296.325531	822.468376	590.000000	364.503325
295.178990	822.468437	450.000000	364.503298
296.560143	822.468485	540.000000	364.503277
296.993533	822.468532	500.000000	364.503256
297.383694	822.468573	570.000000	364.503238
294.853699	822.468623	750.000000	364.503216
296.173649	822.468685	690.000000	364.503188
295.731470	822.468727	920.000000	364.503170
294.474680	822.468776	990.000000	364.503148
295.821967	822.468823	1030.000000	364.503127
294.977651	822.468887	1170.000000	364.503099
295.730245	822.468929	1370.000000	364.503080
296.740001	822.468980	1170.000000	364.503058
294.942040	822.469030	1250.000000	364.503035
296.000020	822.469075	1080.000000	364.503015
295.863101	822.469127	1070.000000	364.502993
295.362650	822.469178	1270.000000	364.502970
295.543555	822.469233	900.000000	364.502945
297.089363	822.469294	970.000000	364.502918
296.952933	822.469343	780.000000	364.502897
295.028097	822.469386	740.000000	364.502877
